0, 264, 74.62586399999999, 0, 75.3796606060606, 207, 45.13563119999999, 0, 45.59154666666666, 235, 58.549418, 0, 59.14082626262627
1, 269, 74.6745732, 0, 75.42886181818182, 223, 51.552665200000014, 0, 52.0733991919192, 241, 59.129757999999995, 0, 59.72702828282828
2, 270, 73.3446988, 0, 74.08555434343435, 207, 39.131683200000005, 0, 39.526952727272736, 235, 52.110096399999996, 0, 52.636461010101
3, 270, 76.53530760000001, 0, 77.30839151515153, 203, 41.00186839999999, 0, 41.41602868686868, 226, 52.9578724, 0, 53.4928004040404
4, 270, 75.95793520000002, 0, 76.7251870707071, 210, 44.96146519999998, 0, 45.41562141414139, 241, 58.75275999999999, 0, 59.34622222222221
5, 270, 77.28561920000001, 0, 78.06628202020202, 172, 31.9841756, 0, 32.30724808080808, 224, 54.0088528, 0, 54.55439676767677
6, 271, 79.7344464, 0, 80.53984484848485, 197, 40.9295584, 0, 41.34298828282828, 226, 55.27382679999997, 0, 55.83214828282825
7, 272, 76.6500916, 0, 77.42433494949495, 214, 46.81669719999999, 0, 47.28959313131312, 238, 59.18213200000004, 0, 59.77993131313135
8, 272, 76.24313119999998, 0, 77.01326383838382, 209, 43.01654040000002, 0, 43.45105090909093, 238, 57.70436959999998, 0, 58.287242020202
9, 272, 79.11304800000002, 0, 79.91216969696971, 197, 41.949382, 0, 42.373113131313126, 217, 52.1561568, 0, 52.682986666666665
10, 272, 77.85062919999997, 0, 78.63699919191917, 221, 51.01992880000002, 0, 51.53528161616163, 234, 57.28350320000003, 0, 57.86212444444447
11, 272, 75.66975959999995, 0, 76.43410060606055, 209, 43.34877479999999, 0, 43.7866412121212, 241, 58.53907159999998, 0, 59.130375353535335
12, 273, 79.46264960000003, 0, 80.26530262626265, 207, 45.303462799999984, 0, 45.761073535353525, 245, 63.54729399999996, 0, 64.18918585858582
13, 273, 77.152264, 0, 77.93157979797981, 198, 35.6064484, 0, 35.96610949494949, 239, 56.02216399999998, 0, 56.58804444444443
14, 273, 76.74505039999997, 0, 77.5202529292929, 211, 43.401993600000004, 0, 43.84039757575758, 241, 57.6059084, 0, 58.18778626262626
15, 274, 75.82462519999997, 0, 76.59053050505048, 199, 39.17415399999999, 0, 39.569852525252514, 241, 56.8186208, 0, 57.39254626262626
16, 274, 77.43491600000003, 0, 78.2170868686869, 209, 44.833904399999994, 0, 45.28677212121212, 245, 61.0752928, 0, 61.69221494949495
17, 274, 75.84355280000003, 0, 76.60964929292932, 214, 44.176091200000016, 0, 44.62231434343436, 236, 54.344809600000026, 0, 54.8937470707071
18, 274, 78.17406519999999, 0, 78.96370222222221, 202, 40.6621728, 0, 41.07290181818182, 229, 54.7486784, 0, 55.30169535353535
19, 274, 77.10624120000001, 0, 77.88509212121214, 213, 46.617922799999995, 0, 47.0888109090909, 243, 61.135515999999974, 0, 61.75304646464644
20, 274, 81.05965960000002, 0, 81.87844404040405, 191, 37.457300399999994, 0, 37.83565696969696, 223, 52.73722520000001, 0, 53.269924444444456
21, 274, 76.18525799999998, 0, 76.95480606060603, 186, 33.7526404, 0, 34.093576161616156, 243, 59.14265, 0, 59.74005050505051
22, 275, 78.66872880000001, 0, 79.46336242424243, 213, 45.843504, 0, 46.3065696969697, 235, 56.94517960000002, 0, 57.52038343434345
23, 275, 78.23273520000001, 0, 79.02296484848486, 213, 44.22307680000001, 0, 44.66977454545455, 235, 55.418446799999984, 0, 55.978229090909075
24, 275, 76.80493880000002, 0, 77.58074626262628, 202, 41.96913759999998, 0, 42.39306828282827, 238, 58.482909600000006, 0, 59.073646060606066
25, 275, 77.580022, 0, 78.36365858585859, 211, 45.175444399999996, 0, 45.63176202020202, 237, 56.64382719999999, 0, 57.21598707070706
26, 275, 77.46492519999998, 0, 78.24739919191917, 213, 45.500812400000015, 0, 45.96041656565658, 237, 57.02787800000001, 0, 57.60391717171718
