0, 282, 8.488711200000001, 0, 8.574455757575759, 236, 5.922731599999998, 0, 5.982557171717169, 244, 6.5480752, 0, 6.614217373737374
1, 282, 8.446002, 0, 8.531315151515152, 249, 6.411507200000002, 0, 6.4762698989899015, 252, 6.6813020000000005, 0, 6.7487898989899
2, 284, 8.850495599999999, 0, 8.939894545454544, 241, 6.237480800000002, 0, 6.300485656565659, 249, 6.9357619999999995, 0, 7.005820202020201
3, 286, 8.486513199999997, 0, 8.572235555555553, 239, 5.761036800000003, 0, 5.819229090909094, 251, 6.5913624, 0, 6.657941818181818
4, 286, 8.662395199999999, 0, 8.74989414141414, 238, 5.9784816, 0, 6.038870303030303, 238, 6.1312476, 0, 6.193179393939395
5, 287, 8.071149600000002, 0, 8.152676363636365, 241, 5.518449599999999, 0, 5.574191515151514, 261, 6.6372475999999985, 0, 6.704290505050503
6, 287, 8.589728000000003, 0, 8.676492929292932, 248, 6.137796399999998, 0, 6.199794343434342, 257, 6.757421200000001, 0, 6.825677979797981
7, 288, 8.5060784, 0, 8.591998383838384, 254, 6.3629288, 0, 6.427200808080808, 259, 6.7667392000000035, 0, 6.835090101010105
8, 288, 8.973481599999998, 0, 9.064122828282827, 252, 6.6703516, 0, 6.737728888888889, 263, 7.382682799999999, 0, 7.457255353535352
9, 288, 8.555762799999997, 0, 8.642184646464642, 228, 5.318354799999999, 0, 5.372075555555554, 267, 7.227718000000002, 0, 7.300725252525255
10, 288, 8.134316799999999, 0, 8.216481616161616, 232, 5.062396, 0, 5.113531313131313, 261, 6.452139199999997, 0, 6.5173123232323205
11, 288, 8.7310816, 0, 8.819274343434344, 237, 5.797745199999999, 0, 5.856308282828281, 247, 6.454157600000002, 0, 6.5193511111111135
12, 288, 8.652802400000004, 0, 8.740204444444448, 255, 6.607617999999999, 0, 6.674361616161615, 251, 6.5079600000000015, 0, 6.573696969696972
13, 289, 8.373810399999998, 0, 8.458394343434342, 237, 5.748746400000001, 0, 5.806814545454547, 252, 6.584494000000001, 0, 6.651004040404041
14, 289, 8.7245544, 0, 8.812681212121213, 237, 5.747224800000001, 0, 5.805277575757576, 256, 6.809512799999998, 0, 6.8782957575757555
15, 290, 8.838429199999998, 0, 8.92770626262626, 247, 5.985544, 0, 6.04600404040404, 258, 6.809213600000002, 0, 6.877993535353538
16, 290, 8.460205999999996, 0, 8.545662626262622, 241, 5.7565404, 0, 5.814687272727273, 258, 6.7869936, 0, 6.855549090909091
17, 290, 8.4708532, 0, 8.556417373737373, 239, 5.479311599999997, 0, 5.5346581818181795, 240, 5.7623707999999985, 0, 5.820576565656564
18, 290, 8.388602399999995, 0, 8.473335757575752, 247, 6.048389999999998, 0, 6.109484848484845, 265, 6.900559599999999, 0, 6.970262222222221
19, 290, 8.434195600000002, 0, 8.519389494949499, 232, 5.274283199999998, 0, 5.327558787878787, 266, 6.967435199999998, 0, 7.037813333333331
20, 291, 8.923388, 0, 9.013523232323232, 253, 6.530435200000001, 0, 6.596399191919193, 252, 6.638511199999999, 0, 6.705566868686868
21, 291, 8.7069404, 0, 8.794889292929295, 232, 5.550959999999998, 0, 5.6070303030303, 251, 6.5363476, 0, 6.6023713131313135
22, 291, 8.4131124, 0, 8.498093333333332, 243, 5.6127492000000005, 0, 5.669443636363637, 250, 6.1932112, 0, 6.255768888888889
23, 291, 8.522394400000003, 0, 8.608479191919194, 252, 6.169868400000002, 0, 6.232190303030306, 256, 6.469457200000001, 0, 6.534805252525253
